gx,gy,gz,time,ang
-253,-30,-47,402364006,0.1284081259113823
-248,-30,-47,402364566,0.12863242279642267
-210,-13,-63,402378916,0.1287029872720945
-209,-20,-62,402379471,0.12868636552858478
-207,-22,-64,402380006,0.12864324409259706
-207,-19,-65,402380557,0.12860950012132905
-480,-32,-62,402409380,0.22242985942899218
-474,-31,-63,402409915,0.2242812738172305
-470,-27,-68,402410468,0.2261692467998105
-471,-19,-72,402411003,0.22802114355152364
29,-237,-32,402452922,0.08688839352706912
25,-231,-28,402453468,0.08670192706005626
19,-226,-21,402454003,0.08663866537908925
17,-225,-14,402454562,0.08669609757537639
-146,-118,2,402468887,0.09802905848521157
-150,-107,0,402469443,0.09851411553433077
-155,-98,0,402469978,0.09894966604274928
-201,34,-14,402475739,0.0967972233332444
-332,195,-32,402490419,0.09270103660979227
-344,191,-38,402490954,0.09327780288834035
-348,181,-43,402491514,0.09390240974222211
-345,171,-49,402492048,0.0944811509041371
-401,26,-78,402505897,0.11355484910981535
-394,26,-79,402506453,0.11450800472827521
-392,20,-79,402506988,0.11541524658266916
-390,9,-75,402507547,0.11636444501604998
-259,-170,-61,402537909,0.1239099699996196
-253,-172,-62,402538466,0.12424873901212104
-249,-173,-60,402539001,0.12456752403530884
-246,-176,-59,402544742,0.12837005570276097
-230,-114,-39,402562431,0.1366399072373196
-205,-35,-14,402582449,0.13604185830272386
-172,-11,11,402618903,0.13675195520150168
-175,-9,18,402619459,0.13696863414865437
-176,-10,21,402620553,0.1374625292404406
-165,-22,51,402637131,0.15363630536341197
-161,-22,48,402637684,0.15421927473707706
-159,-21,46,402638271,0.15481986096144418
-176,-29,42,402645837,0.16310507887832873
-83,-95,69,402660160,0.18578853098650505
-79,-101,69,402660738,0.18685116049092357
-65,-112,52,402661857,0.18867676652197624
136,-134,133,402677947,0.252179044944474
137,-123,135,402678494,0.25477719140906013
143,-117,133,402679589,0.2600259732620504
243,-133,165,402687923,0.31238305654099136
243,-131,170,402688481,0.31611256371266977
253,-137,170,402689016,0.3197581035965843
261,-146,169,402689576,0.3236371391669743
292,-197,190,402695204,0.36748542937324313
298,-200,196,402695740,0.3718250077777729
410,-192,226,402704540,0.4572933298856175
414,-189,220,402705108,0.46292091505531924
421,-184,206,402705704,0.4687827472456062
444,-106,216,402712770,0.5401000121120899
314,-300,109,402736893,0.7478525985226909
313,-296,102,402737448,0.7527150088388316
311,-284,89,402738534,0.7620429859625476
409,-243,74,402746923,0.8422743044979885
419,-241,74,402747471,0.8476221760983743
438,-233,72,402748006,0.8529477717572753
537,-215,82,402753744,0.9175408618912159
638,-91,-105,402811897,1.6049311818687686
638,-88,-109,402812451,1.6118300397791312
639,-84,-117,402812985,1.6184694332904537
632,-78,-123,402813547,1.6253821244750228
493,-23,-242,402827915,1.766666490804398
485,-20,-244,402828465,1.7720792832272512
483,-17,-248,402829000,1.7773232789584308
484,-18,-258,402829559,1.782800586608026
439,-38,-331,402837874,1.858132258541798
397,-42,-395,402848518,1.9486160526358678
377,149,-462,402867895,2.1058727793574774
376,153,-456,402868451,2.1105558562389897
369,159,-455,402868986,2.1150093260845497
366,164,-464,402869544,2.1196289394938104
383,162,-458,402875753,2.1732997125672338
367,181,-432,402884944,2.2523003164343445
370,181,-424,402885560,2.2576980912753095
375,176,-415,402886099,2.262473074851607
380,171,-408,402886654,2.267442241315744
354,177,-418,402892193,2.3151581539657746
354,179,-421,402892773,2.3201907286562817
353,189,-406,402901920,2.400193238119982
356,189,-400,402903563,2.414799963025238
409,260,-474,402923176,2.609864403443997
411,260,-474,402923727,2.6154890316252164
404,262,-469,402924262,2.620896208627262
401,265,-469,402924825,2.6265670985752214
433,319,-478,402930251,2.6843063607999906
432,319,-474,402930840,2.6906033740513187
510,348,-438,402938218,2.7785141977996433
507,358,-445,402938811,2.785610896118292
503,359,-466,402939908,2.798731021209508
520,489,-525,402947932,2.8992277040251775
519,505,-520,402948490,2.9062873759860963
509,529,-521,402949574,2.9198911082883874
468,575,-554,402956508,3.0044165157909224
448,581,-555,402958135,3.024040480714624
432,407,-679,402974898,3.22817783917365
431,399,-687,402975518,3.2358821470880232
510,286,-757,402984922,3.3650875841778016
536,293,-782,402986570,3.3887406965863263
433,307,-791,402994951,3.4978472677215025
429,305,-792,402995508,3.5051297164351696
427,303,-798,402996042,3.512112680184374
251,308,-804,403002746,3.583383451537148
